gen evals time best_fitness
2320 232100 2016 29.0
2321 232200 2017 29.0
2322 232300 2017 29.0
2323 232400 2018 29.0
2324 232500 2019 29.0
2325 232600 2019 29.0
2326 232700 2020 29.0
2327 232800 2021 29.0
2328 232900 2021 29.0
2329 233000 2022 29.0
2330 233100 2023 29.0
2331 233200 2024 29.0
2332 233300 2025 29.0
2333 233400 2026 29.0
2334 233500 2027 29.0
2335 233600 2028 29.0
2336 233700 2028 29.0
2337 233800 2029 29.0
2338 233900 2029 29.0
2339 234000 2030 29.0
2340 234100 2030 29.0
2341 234200 2031 29.0
2342 234300 2032 29.0
2343 234400 2032 29.0
2344 234500 2034 29.0
2345 234600 2035 29.0
2346 234700 2036 29.0
2347 234800 2037 29.0
2348 234900 2038 29.0
2349 235000 2038 29.0
2350 235100 2039 29.0
2351 235200 2039 29.0
2352 235300 2040 29.0
2353 235400 2041 29.0
2354 235500 2041 29.0
2355 235600 2042 29.0
2356 235700 2043 29.0
2357 235800 2045 29.0
2358 235900 2045 29.0
2359 236000 2046 29.0
2360 236100 2047 29.0
2361 236200 2047 29.0
2362 236300 2048 29.0
2363 236400 2049 29.0
2364 236500 2049 29.0
2365 236600 2050 29.0
2366 236700 2051 29.0
2367 236800 2051 29.0
2368 236900 2052 29.0
2369 237000 2053 29.0
2370 237100 2055 29.0
2371 237200 2055 29.0
2372 237300 2056 29.0
2373 237400 2057 29.0
2374 237500 2058 29.0
2375 237600 2058 29.0
2376 237700 2059 29.0
2377 237800 2059 29.0
2378 237900 2060 29.0
2379 238000 2061 29.0
2380 238100 2061 29.0
2381 238200 2062 29.0
2382 238300 2063 29.0
2383 238400 2065 29.0
2384 238500 2065 29.0
2385 238600 2066 29.0
2386 238700 2067 29.0
2387 238800 2067 29.0
2388 238900 2068 29.0
2389 239000 2069 29.0
2390 239100 2069 29.0
2391 239200 2070 29.0
2392 239300 2071 29.0
2393 239400 2072 29.0
2394 239500 2072 29.0
2395 239600 2074 29.0
2396 239700 2075 29.0
2397 239800 2076 29.0
2398 239900 2076 29.0
2399 240000 2077 29.0
2400 240100 2078 29.0
2401 240200 2078 29.0
2402 240300 2079 29.0
2403 240400 2079 29.0
2404 240500 2080 29.0
2405 240600 2080 29.0
2406 240700 2081 29.0
2407 240800 2082 29.0
2408 240900 2082 29.0
2409 241000 2084 29.0
2410 241100 2085 29.0
2411 241200 2086 29.0
2412 241300 2087 29.0
2413 241400 2088 29.0
2414 241500 2088 29.0
2415 241600 2089 29.0
2416 241700 2090 29.0
2417 241800 2090 29.0
2418 241900 2091 29.0
2419 242000 2091 29.0
2420 242100 2092 29.0
2421 242200 2092 29.0
2422 242300 2095 29.0
2423 242400 2095 29.0
2424 242500 2097 29.0
2425 242600 2097 29.0
2426 242700 2098 29.0
2427 242800 2098 29.0
2428 242900 2099 29.0
2429 243000 2099 29.0
2430 243100 2100 29.0
2431 243200 2101 29.0
2432 243300 2101 29.0
2433 243400 2102 29.0
2434 243500 2103 29.0
2435 243600 2105 29.0
2436 243700 2105 29.0
2437 243800 2107 29.0
2438 243900 2107 29.0
2439 244000 2108 29.0
2440 244100 2108 29.0
2441 244200 2109 29.0
2442 244300 2110 29.0
2443 244400 2110 29.0
2444 244500 2111 29.0
2445 244600 2111 29.0
2446 244700 2112 29.0
2447 244800 2113 29.0
2448 244900 2113 29.0
2449 245000 2116 29.0
2450 245100 2116 29.0
2451 245200 2118 29.0
2452 245300 2118 29.0
2453 245400 2119 29.0
2454 245500 2120 29.0
2455 245600 2120 29.0
2456 245700 2121 29.0
2457 245800 2122 29.0
2458 245900 2122 29.0
2459 246000 2123 29.0
2460 246100 2124 29.0
2461 246200 2124 29.0
2462 246300 2126 29.0
2463 246400 2127 29.0
2464 246500 2128 29.0
2465 246600 2129 29.0
2466 246700 2129 29.0
2467 246800 2130 29.0
2468 246900 2131 29.0
2469 247000 2131 29.0
2470 247100 2131 29.0
2471 247200 2132 29.0
2472 247300 2133 29.0
2473 247400 2133 29.0
2474 247500 2134 29.0
2475 247600 2134 29.0
2476 247700 2136 29.0
2477 247800 2137 29.0
2478 247900 2138 29.0
2479 248000 2139 29.0
2480 248100 2140 29.0
2481 248200 2140 29.0
2482 248300 2141 29.0
2483 248400 2141 29.0
2484 248500 2142 29.0
2485 248600 2142 29.0
2486 248700 2143 29.0
2487 248800 2143 29.0
2488 248900 2144 29.0
2489 249000 2144 29.0
2490 249100 2146 29.0
2491 249200 2148 29.0
2492 249300 2148 29.0
2493 249400 2149 29.0
2494 249500 2149 29.0
2495 249600 2150 29.0
2496 249700 2151 29.0
2497 249800 2151 29.0
2498 249900 2152 29.0
2499 250000 2152 29.0
2500 250100 2153 29.0
2501 250200 2154 29.0
2502 250300 2156 29.0
2503 250400 2156 29.0
2504 250500 2157 29.0
2505 250600 2158 29.0
2506 250700 2158 29.0
2507 250800 2159 29.0
2508 250900 2160 29.0
2509 251000 2160 29.0
2510 251100 2161 29.0
2511 251200 2161 29.0
2512 251300 2162 29.0
2513 251400 2162 29.0
2514 251500 2163 29.0
2515 251600 2163 29.0
2516 251700 2165 29.0
2517 251800 2166 29.0
2518 251900 2167 29.0
2519 252000 2168 29.0
2520 252100 2169 29.0
2521 252200 2170 29.0
2522 252300 2171 29.0
2523 252400 2171 29.0
2524 252500 2172 29.0
2525 252600 2173 29.0
2526 252700 2173 29.0
2527 252800 2175 29.0
2528 252900 2176 29.0
2529 253000 2177 29.0
2530 253100 2178 29.0
2531 253200 2179 29.0
2532 253300 2179 29.0
2533 253400 2180 29.0
2534 253500 2181 29.0
2535 253600 2181 29.0
2536 253700 2182 29.0
2537 253800 2183 29.0
2538 253900 2183 29.0
2539 254000 2186 29.0
2540 254100 2188 29.0
2541 254200 2188 29.0
2542 254300 2189 29.0
2543 254400 2190 29.0
2544 254500 2191 29.0
2545 254600 2192 29.0
2546 254700 2192 29.0
2547 254800 2193 29.0
2548 254900 2194 29.0
2549 255000 2196 29.0
2550 255100 2197 29.0
2551 255200 2198 29.0
2552 255300 2199 29.0
2553 255400 2200 29.0
2554 255500 2200 29.0
2555 255600 2201 29.0
2556 255700 2202 29.0
2557 255800 2202 29.0
2558 255900 2203 29.0
2559 256000 2204 29.0
2560 256100 2206 29.0
2561 256200 2206 29.0
2562 256300 2208 29.0
2563 256400 2209 29.0
2564 256500 2209 29.0
2565 256600 2210 29.0
2566 256700 2210 29.0
2567 256800 2211 29.0
2568 256900 2212 29.0
2569 257000 2212 29.0
2570 257100 2213 29.0
2571 257200 2214 29.0
2572 257300 2216 29.0
2573 257400 2216 29.0
2574 257500 2218 29.0
2575 257600 2218 29.0
2576 257700 2219 29.0
2577 257800 2220 29.0
2578 257900 2220 29.0
2579 258000 2221 29.0
2580 258100 2222 29.0
2581 258200 2222 29.0
2582 258300 2223 29.0
2583 258400 2224 29.0
2584 258500 2226 29.0
2585 258600 2226 29.0
2586 258700 2227 29.0
2587 258800 2228 29.0
2588 258900 2229 29.0
2589 259000 2229 29.0
2590 259100 2230 29.0
2591 259200 2231 29.0
2592 259300 2231 29.0
2593 259400 2232 29.0
2594 259500 2233 29.0
2595 259600 2233 29.0
2596 259700 2234 29.0
2597 259800 2236 29.0
2598 259900 2237 29.0
2599 260000 2238 29.0
2600 260100 2239 29.0
2601 260200 2240 29.0
2602 260300 2240 29.0
2603 260400 2241 29.0
2604 260500 2242 29.0
2605 260600 2243 29.0
2606 260700 2243 29.0
2607 260800 2244 29.0
2608 260900 2245 29.0
2609 261000 2246 29.0
2610 261100 2247 29.0
2611 261200 2248 29.0
2612 261300 2249 29.0
2613 261400 2249 29.0
2614 261500 2250 29.0
2615 261600 2251 29.0
2616 261700 2251 29.0
2617 261800 2252 29.0
2618 261900 2253 29.0
2619 262000 2254 29.0
2620 262100 2256 29.0
2621 262200 2256 29.0
2622 262300 2258 29.0
2623 262400 2258 29.0
2624 262500 2259 29.0
2625 262600 2260 29.0
2626 262700 2260 29.0
2627 262800 2261 29.0
2628 262900 2262 29.0
2629 263000 2262 29.0
2630 263100 2263 29.0
2631 263200 2263 29.0
2632 263300 2265 29.0
2633 263400 2266 29.0
2634 263500 2267 29.0
2635 263600 2268 29.0
2636 263700 2269 29.0
2637 263800 2270 29.0
2638 263900 2270 29.0
2639 264000 2271 29.0
2640 264100 2272 29.0
2641 264200 2273 29.0
2642 264300 2273 29.0
2643 264400 2276 29.0
2644 264500 2277 29.0
2645 264600 2278 29.0
2646 264700 2279 29.0
2647 264800 2279 29.0
2648 264900 2280 29.0
2649 265000 2281 29.0
2650 265100 2281 29.0
2651 265200 2282 29.0
2652 265300 2283 29.0
2653 265400 2284 29.0
2654 265500 2286 29.0
2655 265600 2288 29.0
2656 265700 2288 29.0
2657 265800 2289 29.0
2658 265900 2290 29.0
2659 266000 2291 29.0
2660 266100 2291 29.0
2661 266200 2292 29.0
2662 266300 2293 29.0
2663 266400 2293 29.0
2664 266500 2295 29.0
2665 266600 2296 29.0
2666 266700 2298 29.0
2667 266800 2298 29.0
2668 266900 2299 29.0
2669 267000 2300 29.0
2670 267100 2300 29.0
2671 267200 2301 29.0
2672 267300 2302 29.0
2673 267400 2303 29.0
2674 267500 2304 29.0
2675 267600 2306 29.0
2676 267700 2307 29.0
2677 267800 2308 29.0
2678 267900 2309 29.0
2679 268000 2309 29.0
2680 268100 2310 29.0
2681 268200 2311 29.0
2682 268300 2311 29.0
2683 268400 2312 29.0
2684 268500 2312 29.0
2685 268600 2313 29.0
2686 268700 2315 29.0
2687 268800 2316 29.0
2688 268900 2317 29.0
2689 269000 2318 29.0
2690 269100 2319 29.0
2691 269200 2319 29.0
2692 269300 2321 29.0
2693 269400 2321 29.0
2694 269500 2322 29.0
2695 269600 2323 29.0
2696 269700 2323 29.0
2697 269800 2325 29.0
2698 269900 2326 29.0
2699 270000 2327 29.0
2700 270100 2328 29.0
2701 270200 2328 29.0
2702 270300 2329 29.0
2703 270400 2330 29.0
2704 270500 2330 29.0
2705 270600 2331 29.0
2706 270700 2332 29.0
2707 270800 2332 29.0
2708 270900 2333 29.0
2709 271000 2335 29.0
2710 271100 2336 29.0
2711 271200 2337 29.0
2712 271300 2338 29.0
2713 271400 2339 29.0
2714 271500 2339 29.0
2715 271600 2340 29.0
2716 271700 2341 29.0
2717 271800 2341 29.0
2718 271900 2342 29.0
2719 272000 2343 29.0
2720 272100 2343 29.0
2721 272200 2345 29.0
2722 272300 2346 29.0
2723 272400 2347 29.0
2724 272500 2348 29.0
2725 272600 2348 29.0
2726 272700 2349 29.0
2727 272800 2350 29.0
2728 272900 2350 29.0
2729 273000 2351 29.0
2730 273100 2352 29.0
2731 273200 2352 29.0
2732 273300 2353 29.0
2733 273400 2354 29.0
2734 273500 2356 29.0
2735 273600 2356 29.0
2736 273700 2358 29.0
2737 273800 2358 29.0
2738 273900 2359 29.0
2739 274000 2360 29.0
2740 274100 2360 29.0
2741 274200 2361 29.0
2742 274300 2362 29.0
2743 274400 2362 29.0
2744 274500 2363 29.0
2745 274600 2364 29.0
2746 274700 2366 29.0
2747 274800 2367 29.0
2748 274900 2368 29.0
2749 275000 2369 29.0
2750 275100 2377 29.0
2751 275200 2379 29.0
2752 275300 2388 29.0
2753 275400 2390 29.0
2754 275500 2392 29.0
2755 275600 2392 29.0
2756 275700 2394 29.0
2757 275800 2394 29.0
2758 275900 2396 29.0
2759 276000 2397 29.0
2760 276100 2397 29.0
2761 276200 2398 29.0
2762 276300 2399 29.0
2763 276400 2400 29.0
2764 276500 2400 29.0
2765 276600 2401 29.0
2766 276700 2402 29.0
2767 276800 2404 29.0
2768 276900 2405 29.0
2769 277000 2407 29.0
2770 277100 2407 29.0
2771 277200 2408 29.0
2772 277300 2409 29.0
2773 277400 2410 29.0
2774 277500 2410 29.0
2775 277600 2411 29.0
2776 277700 2411 29.0
2777 277800 2412 29.0
2778 277900 2414 29.0
2779 278000 2415 29.0
2780 278100 2416 29.0
2781 278200 2416 29.0
2782 278300 2417 29.0
2783 278400 2418 29.0
2784 278500 2418 29.0
2785 278600 2419 29.0
2786 278700 2420 29.0
2787 278800 2421 29.0
2788 278900 2421 29.0
2789 279000 2422 29.0
2790 279100 2424 29.0
2791 279200 2425 29.0
2792 279300 2426 29.0
2793 279400 2426 29.0
2794 279500 2427 29.0
2795 279600 2428 29.0
2796 279700 2428 29.0
2797 279800 2429 29.0
2798 279900 2430 29.0
2799 280000 2430 29.0
2800 280100 2431 29.0
2801 280200 2431 29.0
2802 280300 2432 29.0
2803 280400 2434 29.0
2804 280500 2435 29.0
2805 280600 2437 29.0
2806 280700 2437 29.0
2807 280800 2438 29.0
2808 280900 2439 29.0
2809 281000 2439 29.0
2810 281100 2440 29.0
2811 281200 2441 29.0
2812 281300 2441 29.0
2813 281400 2442 29.0
2814 281500 2444 29.0
2815 281600 2445 29.0
2816 281700 2446 29.0
2817 281800 2447 29.0
2818 281900 2448 29.0
2819 282000 2449 29.0
2820 282100 2449 29.0
2821 282200 2450 29.0
2822 282300 2450 29.0
2823 282400 2451 29.0
2824 282500 2452 29.0
2825 282600 2452 29.0
2826 282700 2454 29.0
2827 282800 2455 29.0
2828 282900 2456 29.0
2829 283000 2457 29.0
2830 283100 2458 29.0
2831 283200 2458 29.0
2832 283300 2459 29.0
2833 283400 2459 29.0
2834 283500 2460 29.0
2835 283600 2461 29.0
2836 283700 2461 29.0
2837 283800 2462 29.0
2838 283900 2463 29.0
2839 284000 2465 29.0
2840 284100 2466 29.0
2841 284200 2466 29.0
2842 284300 2467 29.0
2843 284400 2468 29.0
2844 284500 2468 29.0
2845 284600 2469 29.0
2846 284700 2470 29.0
2847 284800 2470 29.0
2848 284900 2471 29.0
2849 285000 2472 29.0
2850 285100 2472 29.0
2851 285200 2473 29.0
2852 285300 2475 29.0
2853 285400 2475 29.0
2854 285500 2477 29.0
2855 285600 2477 29.0
2856 285700 2479 29.0
2857 285800 2480 29.0
2858 285900 2481 29.0
2859 286000 2481 29.0
2860 286100 2482 29.0
2861 286200 2482 29.0
2862 286300 2483 29.0
2863 286400 2485 29.0
2864 286500 2485 29.0
2865 286600 2487 29.0
2866 286700 2488 29.0
2867 286800 2489 29.0
2868 286900 2489 29.0
2869 287000 2490 29.0
2870 287100 2490 29.0
2871 287200 2491 29.0
2872 287300 2492 29.0
2873 287400 2492 29.0
2874 287500 2493 29.0
2875 287600 2495 29.0
2876 287700 2496 29.0
2877 287800 2497 29.0
2878 287900 2498 29.0
2879 288000 2498 29.0
2880 288100 2499 29.0
2881 288200 2499 29.0
2882 288300 2500 29.0
2883 288400 2501 29.0
2884 288500 2501 29.0
2885 288600 2502 29.0
2886 288700 2503 29.0
2887 288800 2505 29.0
2888 288900 2506 29.0
2889 289000 2507 29.0
2890 289100 2508 29.0
2891 289200 2508 29.0
2892 289300 2509 29.0
2893 289400 2509 29.0
2894 289500 2510 29.0
2895 289600 2511 29.0
2896 289700 2511 29.0
2897 289800 2512 29.0
2898 289900 2512 29.0
2899 290000 2513 29.0
2900 290100 2515 29.0
2901 290200 2516 29.0
2902 290300 2517 29.0
2903 290400 2517 29.0
2904 290500 2518 29.0
2905 290600 2519 29.0
2906 290700 2519 29.0
2907 290800 2520 29.0
2908 290900 2521 29.0
2909 291000 2522 29.0
2910 291100 2522 29.0
2911 291200 2523 29.0
2912 291300 2524 29.0
2913 291400 2526 29.0
2914 291500 2526 29.0
2915 291600 2527 29.0
2916 291700 2528 29.0
2917 291800 2529 29.0
2918 291900 2529 29.0
2919 292000 2530 29.0
2920 292100 2531 29.0
2921 292200 2531 29.0
2922 292300 2532 29.0
2923 292400 2533 29.0
2924 292500 2533 29.0
2925 292600 2534 29.0
2926 292700 2536 29.0
2927 292800 2537 29.0
2928 292900 2538 29.0
2929 293000 2539 29.0
2930 293100 2539 29.0
2931 293200 2540 29.0
2932 293300 2541 29.0
2933 293400 2541 29.0
2934 293500 2542 29.0
2935 293600 2543 29.0
2936 293700 2543 29.0
2937 293800 2546 29.0
2938 293900 2546 29.0
2939 294000 2548 29.0
2940 294100 2548 29.0
2941 294200 2549 29.0
2942 294300 2550 29.0
2943 294400 2551 29.0
2944 294500 2551 29.0
2945 294600 2552 29.0
2946 294700 2553 29.0
2947 294800 2554 29.0
2948 294900 2556 29.0
2949 295000 2557 29.0
2950 295100 2558 29.0
2951 295200 2559 29.0
2952 295300 2560 29.0
2953 295400 2560 29.0
2954 295500 2561 29.0
2955 295600 2562 29.0
2956 295700 2562 29.0
2957 295800 2563 29.0
2958 295900 2564 29.0
2959 296000 2566 29.0
2960 296100 2566 29.0
2961 296200 2568 29.0
2962 296300 2568 29.0
2963 296400 2569 29.0
2964 296500 2570 29.0
2965 296600 2571 29.0
2966 296700 2571 29.0
2967 296800 2572 29.0
2968 296900 2573 29.0
2969 297000 2573 29.0
2970 297100 2575 29.0
2971 297200 2576 29.0
2972 297300 2577 29.0
2973 297400 2578 29.0
2974 297500 2579 29.0
2975 297600 2579 29.0
2976 297700 2580 29.0
2977 297800 2580 29.0
2978 297900 2581 29.0
2979 298000 2582 29.0
2980 298100 2582 29.0
2981 298200 2583 29.0
2982 298300 2583 29.0
2983 298400 2585 29.0
2984 298500 2586 29.0
2985 298600 2588 29.0
2986 298700 2588 29.0
2987 298800 2589 29.0
2988 298900 2590 29.0
2989 299000 2591 29.0
2990 299100 2591 29.0
2991 299200 2592 29.0
2992 299300 2592 29.0
2993 299400 2593 29.0
2994 299500 2594 29.0
2995 299600 2596 29.0
2996 299700 2596 29.0
2997 299800 2598 29.0
2998 299900 2598 29.0
2999 300000 2599 29.0
3000 300100 2599 29.0
3001 300200 2600 29.0
3002 300300 2601 29.0
3003 300400 2601 29.0
3004 300500 2602 29.0
3005 300600 2603 29.0
3006 300700 2604 29.0
3007 300800 2606 29.0
3008 300900 2606 29.0
3009 301000 2608 29.0
3010 301100 2608 29.0
3011 301200 2609 29.0
3012 301300 2609 29.0
3013 301400 2610 29.0
3014 301500 2611 29.0
3015 301600 2612 29.0
3016 301700 2612 29.0
3017 301800 2613 29.0
3018 301900 2613 29.0
3019 302000 2616 29.0
3020 302100 2616 29.0
3021 302200 2617 29.0
3022 302300 2618 29.0
3023 302400 2619 29.0
3024 302500 2620 29.0
3025 302600 2620 29.0
3026 302700 2621 29.0
3027 302800 2622 29.0
3028 302900 2622 29.0
3029 303000 2623 29.0
3030 303100 2624 29.0
3031 303200 2626 29.0
3032 303300 2626 29.0
3033 303400 2628 29.0
3034 303500 2628 29.0
3035 303600 2629 29.0
3036 303700 2630 29.0
3037 303800 2630 29.0
3038 303900 2631 29.0
3039 304000 2632 29.0
3040 304100 2632 29.0
3041 304200 2633 29.0
3042 304300 2633 29.0
3043 304400 2635 29.0
3044 304500 2636 29.0
3045 304600 2638 29.0
3046 304700 2638 29.0
3047 304800 2639 29.0
3048 304900 2640 29.0
3049 305000 2640 29.0
3050 305100 2641 29.0
3051 305200 2642 29.0
3052 305300 2642 29.0
3053 305400 2643 29.0
3054 305500 2644 29.0
3055 305600 2646 29.0
3056 305700 2646 29.0
3057 305800 2648 29.0
3058 305900 2648 29.0
3059 306000 2649 29.0
3060 306100 2649 29.0
3061 306200 2650 29.0
3062 306300 2651 29.0
3063 306400 2652 29.0
3064 306500 2652 29.0
3065 306600 2653 29.0
3066 306700 2654 29.0
3067 306800 2656 29.0
3068 306900 2656 29.0
3069 307000 2658 29.0
3070 307100 2658 29.0
3071 307200 2659 29.0
3072 307300 2660 29.0
3073 307400 2660 29.0
3074 307500 2661 29.0
3075 307600 2662 29.0
3076 307700 2662 29.0
3077 307800 2663 29.0
3078 307900 2663 29.0
3079 308000 2666 29.0
3080 308100 2666 29.0
3081 308200 2668 29.0
3082 308300 2668 29.0
3083 308400 2669 29.0
3084 308500 2669 29.0
3085 308600 2670 29.0
3086 308700 2671 29.0
3087 308800 2672 29.0
3088 308900 2673 29.0
3089 309000 2673 29.0
3090 309100 2675 29.0
3091 309200 2676 29.0
3092 309300 2677 29.0
3093 309400 2678 29.0
3094 309500 2678 29.0
3095 309600 2679 29.0
3096 309700 2680 29.0
3097 309800 2680 29.0
3098 309900 2681 29.0
3099 310000 2682 29.0
3100 310100 2682 29.0
3101 310200 2683 29.0
3102 310300 2685 29.0
3103 310400 2686 29.0
3104 310500 2687 29.0
3105 310600 2688 29.0
3106 310700 2689 29.0
3107 310800 2689 29.0
3108 310900 2690 29.0
3109 311000 2690 29.0
3110 311100 2691 29.0
3111 311200 2692 29.0
3112 311300 2692 29.0
3113 311400 2693 29.0
3114 311500 2693 29.0
3115 311600 2695 29.0
3116 311700 2696 29.0
3117 311800 2697 29.0
3118 311900 2698 29.0
3119 312000 2699 29.0
3120 312100 2699 29.0
3121 312200 2700 29.0
3122 312300 2701 29.0
3123 312400 2701 29.0
3124 312500 2702 29.0
3125 312600 2702 29.0
3126 312700 2703 29.0
3127 312800 2704 29.0
3128 312900 2706 29.0
3129 313000 2707 29.0
3130 313100 2708 29.0
3131 313200 2708 29.0
3132 313300 2709 29.0
3133 313400 2710 29.0
3134 313500 2710 29.0
3135 313600 2711 29.0
3136 313700 2711 29.0
3137 313800 2712 29.0
3138 313900 2713 29.0
3139 314000 2713 29.0
3140 314100 2714 29.0
3141 314200 2716 29.0
3142 314300 2717 29.0
3143 314400 2718 29.0
3144 314500 2719 29.0
3145 314600 2719 29.0
3146 314700 2720 29.0
3147 314800 2721 29.0
3148 314900 2722 29.0
3149 315000 2722 29.0
3150 315100 2723 29.0
3151 315200 2724 29.0
3152 315300 2724 29.0
3153 315400 2726 29.0
3154 315500 2727 29.0
3155 315600 2728 29.0
3156 315700 2729 29.0
3157 315800 2730 29.0
3158 315900 2730 29.0
3159 316000 2731 29.0
3160 316100 2731 29.0
3161 316200 2732 29.0
3162 316300 2733 29.0
3163 316400 2733 29.0
3164 316500 2734 29.0
3165 316600 2735 29.0
3166 316700 2737 29.0
3167 316800 2737 29.0
3168 316900 2739 29.0
3169 317000 2739 29.0
3170 317100 2740 29.0
3171 317200 2741 29.0
3172 317300 2741 29.0
3173 317400 2742 29.0
3174 317500 2742 29.0
3175 317600 2743 29.0
3176 317700 2744 29.0
3177 317800 2744 29.0
3178 317900 2746 29.0
3179 318000 2747 29.0
3180 318100 2748 29.0
3181 318200 2749 29.0
3182 318300 2749 29.0
3183 318400 2750 29.0
3184 318500 2751 29.0
3185 318600 2751 29.0
3186 318700 2752 29.0
3187 318800 2752 29.0
3188 318900 2753 29.0
3189 319000 2754 29.0
3190 319100 2755 29.0
3191 319200 2757 29.0
3192 319300 2758 29.0
3193 319400 2759 29.0
3194 319500 2760 29.0
3195 319600 2760 29.0
3196 319700 2761 29.0
3197 319800 2762 29.0
3198 319900 2762 29.0
3199 320000 2763 29.0
3200 320100 2763 29.0
3201 320200 2764 29.0
3202 320300 2765 29.0
3203 320400 2765 29.0
3204 320500 2767 29.0
3205 320600 2768 29.0
3206 320700 2769 29.0
3207 320800 2770 29.0
3208 320900 2770 29.0
3209 321000 2771 29.0
3210 321100 2772 29.0
3211 321200 2773 29.0
3212 321300 2773 29.0
3213 321400 2774 29.0
3214 321500 2774 29.0
3215 321600 2775 29.0
3216 321700 2777 29.0
3217 321800 2777 29.0
3218 321900 2779 29.0
3219 322000 2779 29.0
3220 322100 2780 29.0
3221 322200 2781 29.0
3222 322300 2781 29.0
3223 322400 2782 29.0
3224 322500 2782 29.0
3225 322600 2783 29.0
3226 322700 2783 29.0
3227 322800 2784 29.0
3228 322900 2785 29.0
3229 323000 2785 29.0
3230 323100 2788 29.0
3231 323200 2789 29.0
3232 323300 2790 29.0
3233 323400 2791 29.0
3234 323500 2791 29.0
3235 323600 2792 29.0
3236 323700 2793 29.0
3237 323800 2793 29.0
3238 323900 2794 29.0
3239 324000 2794 29.0
3240 324100 2795 29.0
3241 324200 2797 29.0
3242 324300 2797 29.0
3243 324400 2799 29.0
3244 324500 2799 29.0
3245 324600 2800 29.0
3246 324700 2801 29.0
3247 324800 2801 29.0
3248 324900 2802 29.0
3249 325000 2803 29.0
3250 325100 2803 29.0
3251 325200 2804 29.0
3252 325300 2805 29.0
3253 325400 2807 29.0
3254 325500 2808 29.0
3255 325600 2809 29.0
3256 325700 2809 29.0
3257 325800 2810 29.0
3258 325900 2811 29.0
3259 326000 2811 29.0
3260 326100 2812 29.0
3261 326200 2813 29.0
3262 326300 2813 29.0
3263 326400 2814 29.0
3264 326500 2814 29.0
3265 326600 2815 29.0
3266 326700 2817 29.0
3267 326800 2817 29.0
3268 326900 2819 29.0
3269 327000 2819 29.0
3270 327100 2820 29.0
3271 327200 2821 29.0
3272 327300 2822 29.0
3273 327400 2822 29.0
3274 327500 2823 29.0
3275 327600 2823 29.0
3276 327700 2824 29.0
3277 327800 2825 29.0
3278 327900 2827 29.0
3279 328000 2827 29.0
3280 328100 2828 29.0
3281 328200 2829 29.0
3282 328300 2830 29.0
3283 328400 2830 29.0
3284 328500 2831 29.0
3285 328600 2832 29.0
3286 328700 2832 29.0
3287 328800 2833 29.0
3288 328900 2834 29.0
3289 329000 2834 29.0
3290 329100 2835 29.0
3291 329200 2837 29.0
3292 329300 2838 29.0
3293 329400 2839 29.0
3294 329500 2840 29.0
3295 329600 2841 29.0
3296 329700 2841 29.0
3297 329800 2842 29.0
3298 329900 2843 29.0
3299 330000 2843 29.0
3300 330100 2844 29.0
3301 330200 2845 29.0
3302 330300 2845 29.0
3303 330400 2847 29.0
3304 330500 2849 29.0
3305 330600 2849 29.0
3306 330700 2850 29.0
3307 330800 2851 29.0
3308 330900 2851 29.0
3309 331000 2852 29.0
3310 331100 2853 29.0
3311 331200 2854 29.0
3312 331300 2854 29.0
3313 331400 2855 29.0
3314 331500 2857 29.0
3315 331600 2857 29.0
3316 331700 2859 29.0
3317 331800 2860 29.0
3318 331900 2860 29.0
3319 332000 2861 29.0
3320 332100 2862 29.0
3321 332200 2862 29.0
3322 332300 2863 29.0
3323 332400 2863 29.0
3324 332500 2864 29.0
3325 332600 2865 29.0
3326 332700 2867 29.0
3327 332800 2867 29.0
3328 332900 2869 29.0
3329 333000 2870 29.0
3330 333100 2870 29.0
3331 333200 2872 29.0
3332 333300 2872 29.0
3333 333400 2873 29.0
3334 333500 2874 29.0
3335 333600 2874 29.0
3336 333700 2875 29.0
3337 333800 2877 29.0
3338 333900 2877 29.0
3339 334000 2879 29.0
3340 334100 2880 29.0
3341 334200 2880 29.0
3342 334300 2881 29.0
3343 334400 2882 29.0
3344 334500 2882 29.0
3345 334600 2883 29.0
3346 334700 2883 29.0
3347 334800 2884 29.0
3348 334900 2885 29.0
3349 335000 2887 29.0
3350 335100 2888 29.0
3351 335200 2889 29.0
3352 335300 2890 29.0
3353 335400 2890 29.0
3354 335500 2891 29.0
3355 335600 2892 29.0
3356 335700 2892 29.0
3357 335800 2893 29.0
3358 335900 2893 29.0
3359 336000 2894 29.0
3360 336100 2895 29.0
3361 336200 2896 29.0
3362 336300 2897 29.0
3363 336400 2899 29.0
3364 336500 2899 29.0
3365 336600 2900 29.0
3366 336700 2900 29.0
3367 336800 2901 29.0
3368 336900 2902 29.0
3369 337000 2902 29.0
3370 337100 2903 29.0
3371 337200 2904 29.0
3372 337300 2904 29.0
3373 337400 2905 29.0
3374 337500 2907 29.0
3375 337600 2909 29.0
3376 337700 2909 29.0
3377 337800 2910 29.0
3378 337900 2910 29.0
3379 338000 2911 29.0
3380 338100 2912 29.0
3381 338200 2912 29.0
3382 338300 2913 29.0
3383 338400 2913 29.0
3384 338500 2914 29.0
3385 338600 2914 29.0
3386 338700 2915 29.0
3387 338800 2917 29.0
3388 338900 2917 29.0
3389 339000 2919 29.0
3390 339100 2919 29.0
3391 339200 2920 29.0
3392 339300 2920 29.0
3393 339400 2921 29.0
3394 339500 2922 29.0
3395 339600 2922 29.0
